player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
239085,2022-05-01,"Erling Braut Håland - FIFA 22 - Apr 26, 2022 | SoFIFA",Erling Braut Håland,"Erling Haaland (Erling Braut Håland, born 21 July 2000) is a Norwegian footballer who plays as a striker for German club Borussia Dortmund, and the Norway national team. In the game FIFA 22, his overall rating is 88.",https://cdn.sofifa.net/players/239/085/22_120.png,194,94,2000-07-21,ST,88,94,€143.5M,€110K,Left,3 ,3 ,4 ,High/Medium,Unique,Yes,€272.7M,"Aerial threat,Distance shooter,Strength,Clinical finisher,Complete forward",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,81,ST,9,2020-01-01,2024,1352,Norway,78,Friendly International,https://cdn.sofifa.net/meta/team/18578/30.png,76,ST,9,47,94,78,74,88,78,77,62,51,85,82,93,77,88,72,94,74,82,93,87,85,43,89,73,76,85,44,53,29,7,14,13,11,7,"Injury prone, Speed dribbler (AI), Power header"
208449,2022-05-01,"Christophe Hérelle - FIFA 22 - Apr 26, 2022 | SoFIFA",Christophe Hérelle,"Christophe Hérelle (born 22 August 1992) is a French footballer who plays as a center back for French club Stade Brestois 29. In the game FIFA 22, his overall rating is 73.",https://cdn.sofifa.net/players/208/449/22_120.png,188,79,1992-08-22,CB,73,74,€2.9M,€15K,Right,2 ,2 ,1 ,Low/Medium,Lean (185+),No,€6M,,378,Stade Brestois 29,16,Ligue 1,https://cdn.sofifa.net/meta/team/266/30.png,73,LCB,23,2020-08-13,2024,,,,,,,,,57,47,75,72,35,58,49,42,69,65,54,67,58,69,61,59,78,69,76,44,76,74,50,45,47,69,71,74,72,15,10,14,12,13,"Injury prone, Long passer (AI)"
211009,2022-05-01,"Darragh Lenihan - FIFA 22 - Apr 26, 2022 | SoFIFA",Darragh Lenihan,"Darragh Lenihan (born 16 March 1994) is an Irish footballer who plays as a center back for British club Blackburn Rovers. In the game FIFA 22, his overall rating is 73.",https://cdn.sofifa.net/players/211/009/22_120.png,188,76,1994-03-16,CB,73,75,€3.2M,€31K,Right,3 ,2 ,1 ,Medium/High,Normal (185+),No,€6.3M,,3,Blackburn Rovers,14,Championship,https://cdn.sofifa.net/meta/team/2/30.png,71,RCB,26,2012-06-01,2022,,,,,,,,,53,40,72,68,44,56,39,37,63,59,66,68,62,63,63,54,82,72,76,53,82,75,49,53,48,63,71,74,73,11,6,14,7,15,"Leadership, Long passer (AI)"
243009,2022-05-01,"Derek Austin Cornelius - FIFA 22 - Oct 14, 2021 | SoFIFA",Derek Austin Cornelius,"Derek Cornelius (Derek Austin Cornelius, born 25 November 1997) is a Canadian soccer player who plays as a center back for the Canada national team. In the game FIFA 22, his overall rating is 65.",https://cdn.sofifa.net/players/243/009/22_120.png,187,86,1997-11-25,CB,65,71,€0,€0,Left,2 ,2 ,1 ,Medium/High,Normal (185+),Yes,,Strength,,,,,,,,,111455,Canada,78,Friendly International,https://cdn.sofifa.net/meta/team/18572/30.png,73,LCB,4,34,27,66,53,35,35,30,23,51,50,54,60,50,55,43,40,80,68,87,22,74,63,44,31,32,55,62,64,62,13,10,13,7,6,"Injury prone, Power header"
230466,2022-05-01,"Fábio Melitinho - FIFA 22 - Apr 26, 2022 | SoFIFA",Fábio Kel Melo Feijó,"Fábio Melitinho (born 29 February 1996) is a Brazilian footballer who plays as a central attacking midfielder for Brazilian club Fluminense. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/230/466/22_120.png,170,67,1996-02-29,"CAM,LM",72,72,€2.6M,€16K,Right,5 ,3 ,1 ,Medium/Low,Normal (170-),No,€4.9M,,567,Fluminense,7,Série A,https://cdn.sofifa.net/meta/team/1095/30.png,72,CAM,9,2021-07-07,2024,,,,,,,,,73,72,42,74,73,74,83,75,75,73,40,51,76,76,85,74,50,69,50,75,54,20,74,75,72,83,10,33,31,13,10,8,8,13,
241474,2022-05-01,"Jón Dagur Thorsteinsson - FIFA 22 - Apr 26, 2022 | SoFIFA",Jón Dagur Thorsteinsson Jón Dagur Þorsteinsson,"Jón Dagur Þorsteinsson (Jón Dagur Thorsteinsson, born 26 November 1998) is an Icelandic footballer who plays as a left winger for Danish club AGF, and the Iceland national team. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/241/474/22_120.png,177,66,1998-11-26,LW,69,76,€2.8M,€7K,Right,4 ,3 ,1 ,High/Medium,Normal (170-185),No,€4.1M,,271,AGF,1,Superliga,https://cdn.sofifa.net/meta/team/2905/30.png,68,RES,17,2019-06-25,2022,1341,Iceland,78,Friendly International,https://cdn.sofifa.net/meta/team/18635/30.png,70,LW,23,64,62,33,65,53,73,63,61,55,70,79,80,82,66,82,65,59,77,67,61,85,43,70,66,55,72,46,38,34,7,7,12,8,9,"Dives into tackles (AI), Long shot taker (AI), Speed dribbler (AI)"
257090,2022-05-01,"Ismaël Landry Doukouré - FIFA 22 - Apr 26, 2022 | SoFIFA",Ismaël Landry Doukouré,"Ismaël Doukouré (Ismaël Landry Doukouré, born 24 July 2003) is a French footballer who plays as a center back for French club Strasbourg. In the game FIFA 22, his overall rating is 62.",https://cdn.sofifa.net/players/257/090/22_120.png,183,80,2003-07-24,CB,62,76,€850K,€500,Right,2 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€2.1M,,76,Strasbourg,16,Ligue 1,https://cdn.sofifa.net/meta/team/686/30.png,75,SUB,29,2022-01-29,2026,,,,,,,,,37,20,56,49,23,39,31,22,33,58,64,69,48,61,63,52,69,56,57,20,49,65,31,35,37,48,65,68,66,9,14,14,11,12,
260162,2022-05-01,"Mario Stroeykens - FIFA 22 - Apr 26, 2022 | SoFIFA",Mario Stroeykens,"Mario Stroeykens (born 29 September 2004) is a Belgian footballer who plays as a central attacking midfielder for Belgian club Anderlecht. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/260/162/22_120.png,177,79,2004-09-29,CAM,60,82,€775K,€500,Right,3 ,3 ,1 ,Medium/Low,Normal (170-185),No,€1.9M,,229,Anderlecht,4,Pro League,https://cdn.sofifa.net/meta/team/2555/30.png,72,RES,52,2020-12-27,2023,,,,,,,,,46,64,53,66,43,68,53,48,56,70,68,54,69,46,70,58,62,34,48,42,21,27,46,53,50,43,18,38,23,7,12,8,13,7,Technical dribbler (AI)
224067,2022-05-01,"Jeppe Theis Tverskov - FIFA 22 - Apr 26, 2022 | SoFIFA",Jeppe Theis Tverskov,"Jeppe Tverskov (Jeppe Theis Tverskov, born 12 March 1993) is a Danish footballer who plays as a center back for Danish club OB. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/224/067/22_120.png,185,85,1993-03-12,CB,69,70,€1.3M,€7K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€1.7M,,272,OB,1,Superliga,https://cdn.sofifa.net/meta/team/1789/30.png,65,RCB,6,2016-07-01,2023,,,,,,,,,40,44,69,69,35,56,41,33,65,67,51,53,54,61,55,48,74,75,78,40,65,68,41,47,38,65,69,71,67,15,7,10,10,13,Long passer (AI)
231235,2022-05-01,"Kelvin Amian Adou - FIFA 22 - Apr 26, 2022 | SoFIFA",Kelvin Amian Adou,"Kelvin Amian (Kelvin Amian Adou, born 8 February 1998) is a French footballer who plays as a right back for Italian club Spezia. In the game FIFA 22, his overall rating is 74.",https://cdn.sofifa.net/players/231/235/22_120.png,180,78,1998-02-08,"RB,CB",74,78,€5.5M,€13K,Right,3 ,2 ,1 ,Medium/High,Normal (170-185),No,€10.3M,,110741,Spezia,31,Serie A,https://cdn.sofifa.net/meta/team/345/30.png,71,RB,27,2021-07-22,2026,,,,,,,,,65,43,70,70,46,65,69,39,60,68,77,79,72,71,76,72,79,84,79,35,72,72,64,55,42,70,72,72,72,7,8,14,14,11,
193091,2022-05-01,"Bram Nuytinck - FIFA 22 - Apr 26, 2022 | SoFIFA",Bram Nuytinck,"Bram Nuytinck (born 4 May 1990) is a Dutch footballer who plays as a center back for Italian club Udinese. In the game FIFA 22, his overall rating is 74.",https://cdn.sofifa.net/players/193/091/22_120.png,190,82,1990-05-04,CB,74,74,€2.9M,€14K,Left,2 ,2 ,1 ,Low/Medium,Normal (185+),No,€5.2M,,55,Udinese,31,Serie A,https://cdn.sofifa.net/meta/team/346/30.png,74,CB,17,2017-07-31,2023,,,,,,,,,34,32,73,67,40,54,51,34,61,60,34,33,34,70,38,62,60,55,75,36,76,78,34,51,46,73,79,78,73,7,6,10,12,9,"Leadership, Power header"
204612,2022-05-01,"Ole Kristian Selnæs - FIFA 22 - Apr 26, 2022 | SoFIFA",Ole Kristian Selnæs,"Ole Kristian Selnæs (born 7 July 1994) is a Norwegian footballer who plays as a center midfield for Chinese club Shenzhen. In the game FIFA 22, his overall rating is 75.",https://cdn.sofifa.net/players/204/612/22_120.png,187,77,1994-07-07,"CM,CDM",75,76,€6.5M,€13K,Left,3 ,3 ,1 ,High/Medium,Lean (185+),No,€10.6M,,111773,Shenzhen,2012,Super League,https://cdn.sofifa.net/meta/team/3514/30.png,66,LCM,99,2019-02-26,2022,,,,,,,,,69,64,74,75,66,72,73,76,76,76,67,68,82,75,71,71,80,87,80,75,68,76,66,76,65,73,69,65,64,12,13,8,12,10,"Long passer (AI), Long shot taker (AI)"
243525,2022-05-01,"Robert Ljubičić - FIFA 22 - Apr 26, 2022 | SoFIFA",Robert Ljubičić,"Robert Ljubicic (Robert Ljubičić, born 14 July 1999) is an Austrian footballer who plays as a central defensive midfielder for Austrian club Rapid Wien. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/243/525/22_120.png,178,74,1999-07-14,"CDM,CM,LWB",68,77,€2.6M,€8K,Left,4 ,3 ,1 ,Medium/High,Lean (170-185),No,€4.4M,,254,Rapid Wien,80,Bundesliga,https://cdn.sofifa.net/meta/team/3678/30.png,69,LDM,5,2021-07-01,2024,,,,,,,,,59,56,59,69,44,67,57,61,64,69,67,54,68,63,71,64,69,81,68,60,70,69,57,67,39,65,56,67,59,7,14,11,10,10,"Solid player, Dives into tackles (AI)"
188485,2022-05-01,"Diego Fabián Polenta Musetti - FIFA 22 - Apr 26, 2022 | SoFIFA",Diego Fabián Polenta Musetti,"Diego Polenta (Diego Fabián Polenta Musetti, born 6 February 1992) is a Uruguayan footballer who plays as a center back for Argentine club Unión Santa Fe. In the game FIFA 22, his overall rating is 71.",https://cdn.sofifa.net/players/188/485/22_120.png,185,87,1992-02-06,"CB,LB",71,71,€1.6M,€9K,Left,3 ,2 ,1 ,Medium/High,Stocky (185+),No,€2.4M,Strength,111716,Unión Santa Fe,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/7228/30.png,69,SUB,23,2022-01-17,2022,,,,,,,,,59,30,62,65,21,52,33,56,67,63,72,67,59,62,53,68,83,68,92,32,75,67,35,49,61,65,70,71,68,11,14,9,8,6,Long passer (AI)
213063,2022-05-01,"Róber - FIFA 22 - Apr 26, 2022 | SoFIFA",Roberto Suárez Pier,"Róber (born 16 February 1995) is a Spanish footballer who plays as a center back for Spanish club Levante. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/213/063/22_120.png,182,74,1995-02-16,"CB,CDM",72,75,€2.7M,€17K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),Yes,€5.9M,,1853,Levante,53,La Liga,https://cdn.sofifa.net/meta/team/3457/30.png,76,RCB,4,2019-09-02,2023,,,,,,,,,52,47,69,72,47,56,42,42,69,70,60,54,55,67,61,36,72,60,74,39,69,74,49,52,44,62,75,75,73,13,13,15,16,7,
229703,2022-05-01,"Dimitrios Goutas - FIFA 22 - Apr 26, 2022 | SoFIFA",Dimitrios Goutas,"Dimitrios Goutas (born 4 April 1994) is a Greek footballer who plays as a center back for Turkish club Sivasspor, and the Greece national team. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/229/703/22_120.png,189,81,1994-04-04,CB,66,68,€900K,€5K,Right,3 ,2 ,1 ,Medium/High,Lean (185+),No,€1.9M,,101041,Sivasspor,68,Süper Lig,https://cdn.sofifa.net/meta/team/365/30.png,70,RCB,6,2021-07-16,2023,1338,Greece,78,Friendly International,https://cdn.sofifa.net/meta/team/18568/30.png,74,SUB,6,33,41,71,50,34,39,31,35,43,46,53,65,49,60,48,55,57,69,76,44,70,66,50,40,43,60,68,69,67,5,12,14,13,11,Power header
254023,2022-05-01,"Jhojan Esmaides Julio Palacios - FIFA 22 - Mar 31, 2022 | SoFIFA",Jhojan Esmaides Julio Palacios,"Jhojan Julio (Jhojan Esmaides Julio Palacios, born 2 November 1998) is an Ecuadorian footballer who plays as a left midfield for Ecuadorian club LDU Quito. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/254/023/22_120.png,168,68,1998-11-02,"LM,CAM,LW",67,72,€1.6M,€500,Right,3 ,3 ,1 ,Medium/High,Normal (170-),No,€3.6M,,110986,LDU Quito,2018,Serie A,https://cdn.sofifa.net/meta/team/10779/30.png,67,SUB,10,2016-07-01,2024,,,,,,,,,57,64,56,64,59,66,61,70,59,63,82,81,71,70,70,70,66,72,65,58,57,51,66,63,65,63,44,56,55,5,11,6,6,7,
192071,2022-05-01,"Marco D'Alessandro - FIFA 22 - Apr 26, 2022 | SoFIFA",Marco D'Alessandro,"Marco D'Alessandro (born 17 February 1991) is an Italian footballer who plays as a left midfield for Italian club Monza. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/192/071/22_120.png,173,65,1991-02-17,"LM,RM",69,69,€1.3M,€3K,Right,3 ,3 ,1 ,High/Medium,Lean (170-185),No,€2.1M,Acrobat,111811,Monza,32,Serie B,https://cdn.sofifa.net/meta/team/1628/30.png,70,LM,77,2021-01-29,2023,,,,,,,,,65,59,44,66,63,72,57,50,55,72,88,86,90,60,83,68,43,71,38,63,38,21,61,60,58,74,66,22,23,14,11,11,6,9,Speed dribbler (AI)
215112,2022-05-01,"Rodrigo Nicolás Contreras - FIFA 22 - Apr 26, 2022 | SoFIFA",Rodrigo Nicolás Contreras,"Rodrigo Contreras (Rodrigo Nicolás Contreras, born 27 October 1995) is an Argentine footballer who plays as a striker for Argentine club Platense. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/215/112/22_120.png,182,79,1995-10-27,ST,67,70,€1.4M,€5K,Left,2 ,2 ,1 ,Medium/Low,Normal (170-185),No,€2.1M,,112689,Platense,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9896/30.png,68,SUB,27,2022-02-08,2022,,,,,,,,,34,68,60,64,54,64,48,50,50,68,68,73,66,65,68,68,70,74,80,65,57,36,69,54,62,61,32,25,21,16,14,14,8,14,
252488,2022-05-01,"Killian Sardella - FIFA 22 - Apr 26, 2022 | SoFIFA",Killian Sardella,"Killian Sardella (born 2 May 2002) is a Belgian footballer who plays as a right back for Belgian club Anderlecht. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/252/488/22_120.png,177,64,2002-05-02,"RB,LB",66,78,€1.9M,€3K,Right,4 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€3.2M,,229,Anderlecht,4,Pro League,https://cdn.sofifa.net/meta/team/2555/30.png,72,SUB,54,2019-07-01,2025,,,,,,,,,66,32,49,70,42,71,55,49,65,73,76,72,80,58,78,48,74,60,52,34,61,59,45,54,31,57,57,66,64,8,14,8,6,10,
262473,2022-05-01,"Souffian El Karouani - FIFA 22 - Apr 26, 2022 | SoFIFA",Souffian El Karouani,"Souffian El Karouani (born 19 October 2000) is a Moroccan footballer who plays as a left back for Dutch club NEC. In the game FIFA 22, his overall rating is 68.",https://cdn.sofifa.net/players/262/473/22_120.png,178,74,2000-10-19,LB,68,77,€2.5M,€3K,Left,2 ,2 ,1 ,High/Medium,Normal (170-185),No,€4.1M,,1910,NEC,10,Eredivisie,https://cdn.sofifa.net/meta/team/494/30.png,68,LWB,16,2019-07-01,2023,,,,,,,,,67,43,57,64,34,64,53,33,56,63,78,78,73,67,71,49,61,75,59,41,67,62,47,60,45,66,61,64,63,10,9,10,10,5,Early crosser
224841,2022-05-01,"Kevin Diks Bakarbessy - FIFA 22 - Apr 26, 2022 | SoFIFA",Kevin Diks Bakarbessy,"Kevin Diks (Kevin Diks Bakarbessy, born 6 October 1996) is a Dutch footballer who plays as a right back for Danish club København. In the game FIFA 22, his overall rating is 73.",https://cdn.sofifa.net/players/224/841/22_120.png,182,84,1996-10-06,RB,73,76,€3.8M,€14K,Right,3 ,3 ,1 ,High/Medium,Lean (170-185),No,€5.2M,,819,København,1,Superliga,https://cdn.sofifa.net/meta/team/85/30.png,72,LB,2,2021-07-05,2025,,,,,,,,,69,57,68,68,52,68,55,40,63,70,77,73,76,70,72,64,84,85,76,55,67,72,66,54,46,64,71,67,65,7,15,9,10,15,Long throw-In
255561,2022-05-01,"Josh Thomas Doig - FIFA 22 - Apr 26, 2022 | SoFIFA",Josh Thomas Doig,"Josh Doig (Josh Thomas Doig, born 18 May 2002) is a Scottish footballer who plays as a left wing back for Scottish club Hibernian. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/255/561/22_120.png,189,71,2002-05-18,"LWB,LB",67,79,€2.3M,€2K,Left,4 ,3 ,1 ,High/High,Lean (185+),No,€4.5M,,81,Hibernian,50,Premiership,https://cdn.sofifa.net/meta/team/66/30.png,66,LWB,3,2019-07-01,2026,,,,,,,,,63,51,63,59,58,63,63,37,57,60,72,77,73,56,71,71,66,80,70,56,67,62,52,58,37,55,62,68,66,15,6,8,10,11,
192073,2022-05-01,"Andrea Bertolacci - FIFA 22 - Apr 26, 2022 | SoFIFA",Andrea Bertolacci,"Andrea Bertolacci (born 11 January 1991) is an Italian footballer who plays as a center midfield for Turkish club Kayserispor. In the game FIFA 22, his overall rating is 74.",https://cdn.sofifa.net/players/192/073/22_120.png,179,72,1991-01-11,"CM,CDM",74,74,€4M,€14K,Left,3 ,3 ,2 ,Medium/Medium,Normal (170-185),No,€8M,,101020,Kayserispor,68,Süper Lig,https://cdn.sofifa.net/meta/team/643/30.png,70,CAM,91,2022-01-12,2024,,,,,,,,,71,65,64,75,69,74,70,64,75,77,62,63,74,73,77,75,61,65,61,74,75,73,74,72,56,75,75,74,70,7,8,7,7,9,"Flair, Playmaker (AI), Technical dribbler (AI)"
230218,2022-05-01,"Fabiano Sonta - FIFA 22 - Apr 26, 2022 | SoFIFA",Fabiano Elton Sonta Pessoa,"Fabiano Sonta (born 29 February 1992) is a Brazilian footballer who plays as a center back for Brazilian club Fluminense. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/230/218/22_120.png,181,82,1992-02-29,"CB,CDM",72,72,€2M,€16K,Right,3 ,2 ,1 ,Medium/Medium,Stocky (170-185),No,€3.8M,,567,Fluminense,7,Série A,https://cdn.sofifa.net/meta/team/1095/30.png,72,LCB,4,2021-07-07,2024,,,,,,,,,39,33,72,69,46,46,33,49,65,50,43,48,69,73,63,54,67,51,78,43,78,77,37,51,44,75,76,73,65,7,11,12,8,9,
243530,2022-05-01,"Mujaid - FIFA 22 - Apr 26, 2022 | SoFIFA",Mujaid Sadick Aliu,"Mujaid (born 14 March 2000) is a Spanish footballer who plays as a center back for Belgian club Genk. In the game FIFA 22, his overall rating is 71.",https://cdn.sofifa.net/players/243/530/22_120.png,183,81,2000-03-14,"CB,RB",71,82,€3.9M,€7K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€6.6M,,673,Genk,4,Pro League,https://cdn.sofifa.net/meta/team/2709/30.png,72,RCB,3,2021-07-01,2025,,,,,,,,,57,21,67,64,22,48,23,23,42,60,75,72,65,69,63,41,64,75,76,22,71,73,32,32,34,52,70,72,77,7,7,11,11,9,
244810,2022-05-01,"Tobias Okiki Lawal - FIFA 22 - Apr 26, 2022 | SoFIFA",Tobias Okiki Lawal,"Tobias Lawal (Tobias Okiki Lawal, born 7 June 2000) is an Austrian footballer who plays as a goalkeeper for Austrian club LASK Linz. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/244/810/22_120.png,195,84,2000-06-07,GK,64,73,€1.1M,€3K,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€1.9M,,252,LASK Linz,80,Bundesliga,https://cdn.sofifa.net/meta/team/3369/30.png,69,RES,24,2018-07-01,2023,,,,,,,,,12,7,20,23,6,10,11,12,28,15,33,26,32,53,28,46,48,22,65,9,24,28,5,34,12,32,9,12,12,66,62,61,64,65,
257866,2022-05-01,"Nicolás Ezequiel Fernández Mercau - FIFA 22 - Apr 26, 2022 | SoFIFA",Nicolás Ezequiel Fernández Mercau,"Nicolás Fernández Mercau (Nicolás Ezequiel Fernández Mercau, born 11 January 2000) is an Argentine footballer who plays as a left midfield for Argentine club San Lorenzo. In the game FIFA 22, his overall rating is 70.",https://cdn.sofifa.net/players/257/866/22_120.png,172,66,2000-01-11,"LM,CM,LWB",70,79,€3.6M,€6K,Left,3 ,3 ,1 ,High/Medium,Normal (170-185),No,€6.1M,,1013,San Lorenzo,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/520/30.png,70,SUB,26,2020-07-31,2023,,,,,,,,,65,60,52,67,64,75,68,60,61,72,82,79,83,62,69,66,59,70,58,65,66,60,64,62,55,66,56,60,64,15,10,14,7,12,Technical dribbler (AI)
253259,2022-05-01,"Alan Damián Medina Silva - FIFA 22 - Apr 26, 2022 | SoFIFA",Alan Damián Medina Silva,"Alan Medina (Alan Damián Medina Silva, born 10 April 1998) is a Uruguayan footballer who plays as a right winger for Uruguayan club Liverpool. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/253/259/22_120.png,170,74,1998-04-10,RW,66,71,€1.3M,€500,Right,4 ,3 ,1 ,Medium/Medium,Normal (170-),No,€2.9M,,111326,Liverpool,338,Primera División,https://cdn.sofifa.net/meta/team/976/30.png,65,LW,10,2018-01-01,2023,,,,,,,,,62,61,59,68,54,70,80,69,60,67,70,75,66,61,61,54,56,58,59,75,45,58,61,66,68,51,51,42,34,9,7,8,7,6,Finesse shot
230988,2022-05-01,"Filip Krovinović - FIFA 22 - Apr 26, 2022 | SoFIFA",Filip Krovinović,"Filip Krovinović (born 29 August 1995) is a Croatian footballer who plays as a center midfield for Croatian club Hajduk Split. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/230/988/22_120.png,177,70,1995-08-29,"CM,CDM,CAM",72,74,€2.9M,€800,Right,3 ,4 ,1 ,Medium/Medium,Normal (170-185),No,€6.6M,,263,Hajduk Split,317,Hrvatska nogometna liga,https://cdn.sofifa.net/meta/team/906/30.png,70,CM,23,2021-07-19,2024,,,,,,,,,65,62,54,77,61,72,76,61,75,78,65,68,75,70,75,75,54,62,60,69,68,68,69,74,62,80,61,58,50,13,7,11,5,11,Playmaker (AI)
230477,2022-05-01,"Dersan Dinis - FIFA 22 - Apr 26, 2022 | SoFIFA",Dersan Jaime Dinis Abravanel,"Dersan Dinis (born 29 February 1992) is a Brazilian footballer who plays as a right winger for Brazilian club Palmeiras. In the game FIFA 22, his overall rating is 72.",https://cdn.sofifa.net/players/230/477/22_120.png,176,70,1992-02-29,RW,72,72,€2.3M,€28K,Right,3 ,3 ,1 ,High/Medium,Normal (170-185),No,€4.1M,,383,Palmeiras,7,Série A,https://cdn.sofifa.net/meta/team/3422/30.png,75,SUB,16,2021-07-08,2024,,,,,,,,,72,72,69,73,54,71,55,50,64,68,76,80,58,75,45,55,69,63,75,70,58,51,73,72,41,64,45,51,60,8,16,12,14,9,
246093,2022-05-01,"André Luís - FIFA 22 - Apr 26, 2022 | SoFIFA",André Luís Silva de Aguiar,"André Luís (born 9 March 1994) is a Brazilian footballer who plays as a striker for Portuguese club Moreirense. In the game FIFA 22, his overall rating is 67.",https://cdn.sofifa.net/players/246/093/22_120.png,184,78,1994-03-09,ST,67,67,€1.1M,€5K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€2.3M,,1900,Moreirense,308,Primeira Liga,https://cdn.sofifa.net/meta/team/1085/30.png,69,ST,9,2020-10-06,2024,,,,,,,,,36,69,74,54,69,65,57,39,41,62,68,67,73,67,70,68,80,70,68,59,74,17,67,54,66,61,21,16,21,10,11,11,6,12,Power header
213582,2022-05-01,"Alan Nahuel Ruiz - FIFA 22 - Apr 26, 2022 | SoFIFA",Alan Nahuel Ruiz,"Alan Ruiz (Alan Nahuel Ruiz, born 19 August 1993) is an Argentine footballer who plays as a striker for Portuguese club Arouca. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/213/582/22_120.png,183,78,1993-08-19,"ST,CAM",69,69,€1.5M,€5K,Left,2 ,4 ,2 ,Medium/Low,Normal (170-185),No,€3.1M,,112513,Arouca,308,Primeira Liga,https://cdn.sofifa.net/meta/team/4092/30.png,68,SUB,22,2022-01-29,2022,,,,,,,,,74,70,61,73,69,73,75,73,71,75,55,55,70,62,69,78,51,54,72,74,59,30,71,72,69,76,29,33,31,7,7,16,13,16,"Flair, Outside foot shot, Technical dribbler (AI)"
214606,2022-05-01,"Sebastián Pérez Cardona - FIFA 22 - Apr 26, 2022 | SoFIFA",Sebastián Pérez Cardona,"Sebastián Pérez (Sebastián Pérez Cardona, born 29 March 1993) is a Colombian footballer who plays as a center midfield for Portuguese club Boavista. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/214/606/22_120.png,175,72,1993-03-29,"CM,CDM",69,69,€1.4M,€8K,Right,3 ,3 ,1 ,Medium/Medium,Lean (170-185),No,€2.9M,,1898,Boavista,308,Primeira Liga,https://cdn.sofifa.net/meta/team/960/30.png,69,RCM,24,2020-09-20,2025,,,,,,,,,44,54,36,72,64,65,47,46,70,73,67,69,64,71,69,66,41,75,61,64,62,66,67,66,39,58,61,69,71,14,14,7,9,16,"Dives into tackles (AI), Long passer (AI)"
224590,2022-05-01,"Jessy Bénet - FIFA 22 - Apr 26, 2022 | SoFIFA",Jessy Bénet,"Jessy Benet (Jessy Bénet, born 24 June 1995) is a French footballer who plays as a center midfield for French club Amiens SC. In the game FIFA 22, his overall rating is 69.",https://cdn.sofifa.net/players/224/590/22_120.png,186,75,1995-06-24,"CM,CAM",69,71,€1.7M,€4K,Left,3 ,3 ,1 ,High/Medium,Lean (185+),No,€3.1M,,1816,Amiens SC,17,Ligue 2,https://cdn.sofifa.net/meta/team/840/30.png,68,LCM,21,2021-09-13,2024,,,,,,,,,70,59,57,72,54,65,68,70,70,73,56,64,68,68,68,72,64,84,77,67,61,58,65,71,69,64,58,60,53,9,12,11,14,15,Long shot taker (AI)
